Label,auc,improve_sample_id,improve_chem_id
0.8609,0.8609,ACH-000758,Drug_643
0.8648,0.8648,ACH-000758,Drug_883
0.5726,0.5726,ACH-000758,Drug_614
0.7636,0.7636,ACH-000758,Drug_802
0.8648,0.8648,ACH-000758,Drug_435
0.9344,0.9344,ACH-000758,Drug_665
0.9659,0.9659,ACH-000758,Drug_1005
0.9479,0.9479,ACH-000758,Drug_1040
0.9226,0.9226,ACH-000759,Drug_1326
0.4924,0.4924,ACH-000759,Drug_490
0.6976,0.6976,ACH-000759,Drug_195
0.8351,0.8351,ACH-000759,Drug_1087
0.7233,0.7233,ACH-000759,Drug_1127
0.8739,0.8739,ACH-000759,Drug_685
0.8423,0.8423,ACH-000759,Drug_413
0.9495,0.9495,ACH-000759,Drug_1520
0.7611,0.7611,ACH-000759,Drug_883
0.8621,0.8621,ACH-000759,Drug_802
0.9626,0.9626,ACH-000759,Drug_1507
0.7634,0.7634,ACH-000759,Drug_665
0.8751,0.8751,ACH-000759,Drug_1005
0.9118,0.9118,ACH-000759,Drug_1040
0.924,0.924,ACH-000764,Drug_1326
0.8689,0.8689,ACH-000764,Drug_558
0.7167,0.7167,ACH-000764,Drug_895
0.7171,0.7171,ACH-000764,Drug_195
0.8825,0.8825,ACH-000764,Drug_1279
0.8957,0.8957,ACH-000764,Drug_1087
0.9728,0.9728,ACH-000764,Drug_768
0.3745,0.3745,ACH-000764,Drug_1127
0.9828,0.9828,ACH-000764,Drug_685
0.8352,0.8352,ACH-000764,Drug_564
0.7683,0.7683,ACH-000764,Drug_870
0.8231,0.8231,ACH-000764,Drug_1520
0.9073,0.9073,ACH-000764,Drug_643
0.8936,0.8936,ACH-000764,Drug_883
0.9616,0.9616,ACH-000764,Drug_802
0.9124,0.9124,ACH-000764,Drug_435
0.7829,0.7829,ACH-000765,Drug_1326
0.5375,0.5375,ACH-000765,Drug_490
0.8121,0.8121,ACH-000765,Drug_558
0.7225,0.7225,ACH-000765,Drug_895
0.701,0.701,ACH-000765,Drug_195
0.3618,0.3618,ACH-000765,Drug_1087
0.716,0.716,ACH-000765,Drug_768
0.4381,0.4381,ACH-000765,Drug_1127
0.5122,0.5122,ACH-000765,Drug_685
0.8143,0.8143,ACH-000765,Drug_413
0.6432,0.6432,ACH-000765,Drug_564
0.6258,0.6258,ACH-000765,Drug_870
0.7038,0.7038,ACH-000765,Drug_1520
0.8296,0.8296,ACH-000765,Drug_643
0.9864,0.9864,ACH-000765,Drug_883
0.5557,0.5557,ACH-000765,Drug_614
0.8367,0.8367,ACH-000765,Drug_802
0.7855,0.7855,ACH-000765,Drug_435
0.9608,0.9608,ACH-000765,Drug_1507
0.7748,0.7748,ACH-000765,Drug_665
0.8026,0.8026,ACH-000766,Drug_749
0.892,0.892,ACH-000766,Drug_1326
0.4898,0.4898,ACH-000766,Drug_490
0.9489,0.9489,ACH-000766,Drug_558
0.709,0.709,ACH-000766,Drug_195
0.8754,0.8754,ACH-000766,Drug_1087
0.8741,0.8741,ACH-000766,Drug_768
0.28,0.28,ACH-000766,Drug_1127
0.8975,0.8975,ACH-000766,Drug_685
0.7811,0.7811,ACH-000766,Drug_413
0.8223,0.8223,ACH-000766,Drug_564
0.7264,0.7264,ACH-000766,Drug_870
0.8542,0.8542,ACH-000766,Drug_1520
0.8371,0.8371,ACH-000766,Drug_643
0.8895,0.8895,ACH-000766,Drug_883
0.7329,0.7329,ACH-000766,Drug_435
0.8317,0.8317,ACH-000766,Drug_1507
0.8325,0.8325,ACH-000766,Drug_665
0.9402,0.9402,ACH-000766,Drug_1005
0.8253,0.8253,ACH-000766,Drug_1040
0.8419,0.8419,ACH-000770,Drug_749
0.9529,0.9529,ACH-000770,Drug_1326
0.7808,0.7808,ACH-000770,Drug_558
0.5446,0.5446,ACH-000770,Drug_195
0.8904,0.8904,ACH-000770,Drug_1279
0.5253,0.5253,ACH-000770,Drug_1087
0.9411,0.9411,ACH-000770,Drug_768
0.427,0.427,ACH-000770,Drug_1127
0.5925,0.5925,ACH-000770,Drug_685
0.9682,0.9682,ACH-000770,Drug_413
0.951,0.951,ACH-000770,Drug_564
0.6539,0.6539,ACH-000770,Drug_870
0.7789,0.7789,ACH-000770,Drug_1520
0.8471,0.8471,ACH-000770,Drug_643
0.8343,0.8343,ACH-000770,Drug_883
0.6404,0.6404,ACH-000770,Drug_614
0.7751,0.7751,ACH-000770,Drug_802
0.8532,0.8532,ACH-000770,Drug_435
0.949,0.949,ACH-000770,Drug_1507
0.9869,0.9869,ACH-000770,Drug_665
0.8505,0.8505,ACH-000770,Drug_1005
0.7717,0.7717,ACH-000770,Drug_1040
0.7643,0.7643,ACH-000775,Drug_749
0.8078,0.8078,ACH-000775,Drug_1326
0.958,0.958,ACH-000775,Drug_558
0.8092,0.8092,ACH-000775,Drug_895
0.9338,0.9338,ACH-000775,Drug_1279
0.7569,0.7569,ACH-000775,Drug_1127
0.7221,0.7221,ACH-000775,Drug_685
0.9137,0.9137,ACH-000775,Drug_413
0.9559,0.9559,ACH-000775,Drug_564
0.8297,0.8297,ACH-000775,Drug_870
0.7572,0.7572,ACH-000775,Drug_1520
0.8488,0.8488,ACH-000775,Drug_643
0.9599,0.9599,ACH-000775,Drug_802
0.9296,0.9296,ACH-000775,Drug_435
0.9376,0.9376,ACH-000775,Drug_1507
0.8846,0.8846,ACH-000775,Drug_665
0.8402,0.8402,ACH-000775,Drug_1005
0.9277,0.9277,ACH-000776,Drug_749
0.9353,0.9353,ACH-000776,Drug_1326
0.5241,0.5241,ACH-000776,Drug_490
0.7723,0.7723,ACH-000776,Drug_558
0.6192,0.6192,ACH-000776,Drug_895
0.9085,0.9085,ACH-000776,Drug_1279
0.5317,0.5317,ACH-000776,Drug_1087
0.6639,0.6639,ACH-000776,Drug_685
0.8434,0.8434,ACH-000776,Drug_413
0.947,0.947,ACH-000776,Drug_564
0.7515,0.7515,ACH-000776,Drug_870
0.8851,0.8851,ACH-000776,Drug_1520
0.8466,0.8466,ACH-000776,Drug_643
0.9779,0.9779,ACH-000776,Drug_883
0.9955,0.9955,ACH-000776,Drug_802
0.8516,0.8516,ACH-000776,Drug_435
0.862,0.862,ACH-000776,Drug_1507
0.9078,0.9078,ACH-000776,Drug_665
0.9073,0.9073,ACH-000776,Drug_1005
0.9801,0.9801,ACH-000776,Drug_1040
0.8242,0.8242,ACH-000777,Drug_749
0.9066,0.9066,ACH-000777,Drug_1326
0.5461,0.5461,ACH-000777,Drug_490
0.8325,0.8325,ACH-000777,Drug_558
0.6674,0.6674,ACH-000777,Drug_895
0.6393,0.6393,ACH-000777,Drug_195
0.9515,0.9515,ACH-000777,Drug_1279
0.5471,0.5471,ACH-000777,Drug_1087
0.9678,0.9678,ACH-000777,Drug_768
0.4066,0.4066,ACH-000777,Drug_1127
0.657,0.657,ACH-000777,Drug_685
0.8172,0.8172,ACH-000777,Drug_413
0.9076,0.9076,ACH-000777,Drug_564
0.831,0.831,ACH-000777,Drug_1520
0.9069,0.9069,ACH-000777,Drug_643
0.8785,0.8785,ACH-000777,Drug_883
0.6788,0.6788,ACH-000777,Drug_614
0.9802,0.9802,ACH-000777,Drug_802
0.8157,0.8157,ACH-000777,Drug_435
0.8518,0.8518,ACH-000777,Drug_665
0.8993,0.8993,ACH-000777,Drug_1005
0.9961,0.9961,ACH-000777,Drug_1040
0.8443,0.8443,ACH-000781,Drug_1326
0.6502,0.6502,ACH-000781,Drug_195
0.8545,0.8545,ACH-000781,Drug_1279
0.7728,0.7728,ACH-000781,Drug_1087
0.8553,0.8553,ACH-000781,Drug_768
0.3984,0.3984,ACH-000781,Drug_1127
0.851,0.851,ACH-000781,Drug_413
0.8253,0.8253,ACH-000781,Drug_870
0.7418,0.7418,ACH-000781,Drug_1520
0.7854,0.7854,ACH-000781,Drug_643
0.9456,0.9456,ACH-000781,Drug_883
0.5638,0.5638,ACH-000781,Drug_614
0.8395,0.8395,ACH-000781,Drug_802
0.9163,0.9163,ACH-000781,Drug_435
0.8204,0.8204,ACH-000781,Drug_1507
0.8231,0.8231,ACH-000781,Drug_665
0.7518,0.7518,ACH-000781,Drug_1005
0.9748,0.9748,ACH-000781,Drug_1040
0.8485,0.8485,ACH-000783,Drug_749
0.397,0.397,ACH-000783,Drug_490
0.8516,0.8516,ACH-000783,Drug_558
0.5876,0.5876,ACH-000783,Drug_895
0.8557,0.8557,ACH-000783,Drug_1279
0.8947,0.8947,ACH-000783,Drug_1087
0.9328,0.9328,ACH-000783,Drug_768
0.9451,0.9451,ACH-000783,Drug_685
0.8149,0.8149,ACH-000783,Drug_413
0.9713,0.9713,ACH-000783,Drug_564
0.8958,0.8958,ACH-000783,Drug_643
0.5842,0.5842,ACH-000783,Drug_614
0.8956,0.8956,ACH-000783,Drug_802
0.9417,0.9417,ACH-000783,Drug_435
0.9863,0.9863,ACH-000783,Drug_1507
0.838,0.838,ACH-000783,Drug_1005
0.828,0.828,ACH-000783,Drug_1040
0.6836,0.6836,ACH-000784,Drug_749
0.4597,0.4597,ACH-000784,Drug_490
0.9348,0.9348,ACH-000784,Drug_1279
0.6378,0.6378,ACH-000784,Drug_1087
0.4022,0.4022,ACH-000784,Drug_1127
0.7782,0.7782,ACH-000784,Drug_685
0.8761,0.8761,ACH-000784,Drug_564
0.7542,0.7542,ACH-000784,Drug_1520
0.7625,0.7625,ACH-000784,Drug_643
0.7359,0.7359,ACH-000784,Drug_883
0.5598,0.5598,ACH-000784,Drug_614
0.7445,0.7445,ACH-000784,Drug_435
0.878,0.878,ACH-000784,Drug_1507
0.79,0.79,ACH-000784,Drug_665
0.8979,0.8979,ACH-000784,Drug_1005
0.7701,0.7701,ACH-000788,Drug_749
0.8443,0.8443,ACH-000788,Drug_1326
0.4962,0.4962,ACH-000788,Drug_490
0.9402,0.9402,ACH-000788,Drug_558
0.5683,0.5683,ACH-000788,Drug_895
0.6747,0.6747,ACH-000788,Drug_1087
1.0,1.0,ACH-000788,Drug_768
0.2603,0.2603,ACH-000788,Drug_1127
0.7646,0.7646,ACH-000788,Drug_685
0.8532,0.8532,ACH-000788,Drug_413
0.9034,0.9034,ACH-000788,Drug_564
0.7824,0.7824,ACH-000788,Drug_870
0.7796,0.7796,ACH-000788,Drug_1520
0.7827,0.7827,ACH-000788,Drug_643
0.9785,0.9785,ACH-000788,Drug_883
0.8361,0.8361,ACH-000788,Drug_802
0.8941,0.8941,ACH-000788,Drug_435
0.9672,0.9672,ACH-000788,Drug_1507
0.9179,0.9179,ACH-000788,Drug_665
0.8733,0.8733,ACH-000788,Drug_1005
0.855,0.855,ACH-000788,Drug_1040
0.7681,0.7681,ACH-000789,Drug_749
0.9508,0.9508,ACH-000789,Drug_1326
0.3949,0.3949,ACH-000789,Drug_490
0.6225,0.6225,ACH-000789,Drug_895
0.7659,0.7659,ACH-000789,Drug_195
0.9891,0.9891,ACH-000789,Drug_1087
0.9411,0.9411,ACH-000789,Drug_768
0.5209,0.5209,ACH-000789,Drug_1127
0.9879,0.9879,ACH-000789,Drug_685
0.9688,0.9688,ACH-000789,Drug_883
0.9787,0.9787,ACH-000789,Drug_802
0.955,0.955,ACH-000789,Drug_1507
0.8896,0.8896,ACH-000789,Drug_1005
0.9515,0.9515,ACH-000790,Drug_1326
0.5218,0.5218,ACH-000790,Drug_490
0.9857,0.9857,ACH-000790,Drug_558
0.8118,0.8118,ACH-000790,Drug_195
0.8943,0.8943,ACH-000790,Drug_1087
1.0,1.0,ACH-000790,Drug_768
0.9636,0.9636,ACH-000790,Drug_685
0.9665,0.9665,ACH-000790,Drug_413
0.9784,0.9784,ACH-000790,Drug_564
0.8292,0.8292,ACH-000790,Drug_1520
0.9711,0.9711,ACH-000790,Drug_883
0.6355,0.6355,ACH-000790,Drug_614
0.9695,0.9695,ACH-000790,Drug_435
0.98,0.98,ACH-000790,Drug_1507
0.9652,0.9652,ACH-000790,Drug_665
0.9405,0.9405,ACH-000790,Drug_1005
0.9422,0.9422,ACH-000790,Drug_1040
0.8575,0.8575,ACH-000792,Drug_1326
0.5038,0.5038,ACH-000792,Drug_490
0.6029,0.6029,ACH-000792,Drug_195
0.871,0.871,ACH-000792,Drug_1087
0.879,0.879,ACH-000792,Drug_768
0.4599,0.4599,ACH-000792,Drug_1127
0.8983,0.8983,ACH-000792,Drug_685
0.9828,0.9828,ACH-000792,Drug_564
0.8614,0.8614,ACH-000792,Drug_870
0.8045,0.8045,ACH-000792,Drug_1520
0.7935,0.7935,ACH-000792,Drug_643
0.966,0.966,ACH-000792,Drug_883
0.613,0.613,ACH-000792,Drug_614
0.8553,0.8553,ACH-000792,Drug_802
0.9629,0.9629,ACH-000792,Drug_435
0.823,0.823,ACH-000792,Drug_1005
0.8569,0.8569,ACH-000792,Drug_1040
0.7818,0.7818,ACH-000796,Drug_749
0.5025,0.5025,ACH-000796,Drug_490
0.8208,0.8208,ACH-000796,Drug_558
0.6183,0.6183,ACH-000796,Drug_895
0.6395,0.6395,ACH-000796,Drug_195
0.6823,0.6823,ACH-000796,Drug_1087
0.8532,0.8532,ACH-000796,Drug_768
0.3166,0.3166,ACH-000796,Drug_1127
0.7902,0.7902,ACH-000796,Drug_685
0.8401,0.8401,ACH-000796,Drug_413
0.8142,0.8142,ACH-000796,Drug_870
0.7914,0.7914,ACH-000796,Drug_1520
0.9568,0.9568,ACH-000796,Drug_883
0.9603,0.9603,ACH-000796,Drug_802
0.7957,0.7957,ACH-000796,Drug_435
0.9696,0.9696,ACH-000796,Drug_1507
0.839,0.839,ACH-000796,Drug_1005
0.9797,0.9797,ACH-000796,Drug_1040
0.7894,0.7894,ACH-000799,Drug_749
0.9138,0.9138,ACH-000799,Drug_1326
0.4391,0.4391,ACH-000799,Drug_490
0.9866,0.9866,ACH-000799,Drug_558
0.6706,0.6706,ACH-000799,Drug_895
0.7052,0.7052,ACH-000799,Drug_195
0.8941,0.8941,ACH-000799,Drug_1279
0.6968,0.6968,ACH-000799,Drug_1087
0.9433,0.9433,ACH-000799,Drug_768
0.6393,0.6393,ACH-000799,Drug_1127
0.8162,0.8162,ACH-000799,Drug_685
0.8412,0.8412,ACH-000799,Drug_413
0.7979,0.7979,ACH-000799,Drug_870
0.5866,0.5866,ACH-000799,Drug_614
0.9765,0.9765,ACH-000799,Drug_802
0.9329,0.9329,ACH-000799,Drug_1507
0.9527,0.9527,ACH-000799,Drug_665
0.8276,0.8276,ACH-000799,Drug_1005
0.8553,0.8553,ACH-000799,Drug_1040
0.8083,0.8083,ACH-000805,Drug_749
0.9417,0.9417,ACH-000805,Drug_1326
0.4461,0.4461,ACH-000805,Drug_490
0.6461,0.6461,ACH-000805,Drug_895
0.6578,0.6578,ACH-000805,Drug_195
0.8277,0.8277,ACH-000805,Drug_768
0.507,0.507,ACH-000805,Drug_1127
0.6034,0.6034,ACH-000805,Drug_685
0.6548,0.6548,ACH-000805,Drug_870
0.5672,0.5672,ACH-000805,Drug_614
0.8216,0.8216,ACH-000805,Drug_802
0.984,0.984,ACH-000805,Drug_435
0.8054,0.8054,ACH-000805,Drug_1507
0.8401,0.8401,ACH-000805,Drug_665
0.8308,0.8308,ACH-000805,Drug_1040
0.7658,0.7658,ACH-000810,Drug_749
0.9199,0.9199,ACH-000810,Drug_1326
0.545,0.545,ACH-000810,Drug_490
0.6782,0.6782,ACH-000810,Drug_895
0.721,0.721,ACH-000810,Drug_195
0.9332,0.9332,ACH-000810,Drug_1279
0.4462,0.4462,ACH-000810,Drug_1087
0.9709,0.9709,ACH-000810,Drug_768
0.5595,0.5595,ACH-000810,Drug_1127
0.5804,0.5804,ACH-000810,Drug_685
0.8593,0.8593,ACH-000810,Drug_413
0.9795,0.9795,ACH-000810,Drug_564
0.7181,0.7181,ACH-000810,Drug_870
0.8982,0.8982,ACH-000810,Drug_1520
0.8731,0.8731,ACH-000810,Drug_643
0.9646,0.9646,ACH-000810,Drug_883
0.9709,0.9709,ACH-000810,Drug_802
0.8486,0.8486,ACH-000810,Drug_435
0.9617,0.9617,ACH-000810,Drug_1507
0.9756,0.9756,ACH-000810,Drug_665
0.839,0.839,ACH-000810,Drug_1005
1.0,1.0,ACH-000810,Drug_1040
0.8703,0.8703,ACH-000811,Drug_1326
0.5554,0.5554,ACH-000811,Drug_490
0.6443,0.6443,ACH-000811,Drug_895
0.7074,0.7074,ACH-000811,Drug_195
0.6744,0.6744,ACH-000811,Drug_1279
0.8608,0.8608,ACH-000811,Drug_1087
0.392,0.392,ACH-000811,Drug_1127
0.9479,0.9479,ACH-000811,Drug_685
0.9765,0.9765,ACH-000811,Drug_413
0.8957,0.8957,ACH-000811,Drug_564
0.7388,0.7388,ACH-000811,Drug_870
0.8134,0.8134,ACH-000811,Drug_1520
0.8183,0.8183,ACH-000811,Drug_643
0.8491,0.8491,ACH-000811,Drug_883
0.6928,0.6928,ACH-000811,Drug_614
0.8517,0.8517,ACH-000811,Drug_802
0.8372,0.8372,ACH-000811,Drug_435
0.8423,0.8423,ACH-000811,Drug_1507
0.8057,0.8057,ACH-000811,Drug_665
0.9866,0.9866,ACH-000811,Drug_1005
0.9647,0.9647,ACH-000811,Drug_1040
0.8779,0.8779,ACH-000814,Drug_749
0.7739,0.7739,ACH-000814,Drug_1326
0.4756,0.4756,ACH-000814,Drug_490
0.989,0.989,ACH-000814,Drug_558
0.7692,0.7692,ACH-000814,Drug_195
0.7789,0.7789,ACH-000814,Drug_1279
0.6264,0.6264,ACH-000814,Drug_1087
0.8262,0.8262,ACH-000814,Drug_768
0.5737,0.5737,ACH-000814,Drug_1127
0.6869,0.6869,ACH-000814,Drug_685
0.7929,0.7929,ACH-000814,Drug_564
0.8343,0.8343,ACH-000814,Drug_1520
0.809,0.809,ACH-000814,Drug_643
0.8616,0.8616,ACH-000814,Drug_802
0.8446,0.8446,ACH-000814,Drug_435
0.932,0.932,ACH-000814,Drug_1507
0.6999,0.6999,ACH-000820,Drug_749
0.8492,0.8492,ACH-000820,Drug_1326
0.9653,0.9653,ACH-000820,Drug_558
0.5537,0.5537,ACH-000820,Drug_895
0.4779,0.4779,ACH-000820,Drug_195
0.9266,0.9266,ACH-000820,Drug_1279
0.4662,0.4662,ACH-000820,Drug_1087
0.8235,0.8235,ACH-000820,Drug_768
0.5756,0.5756,ACH-000820,Drug_685
0.855,0.855,ACH-000820,Drug_413
1.0,1.0,ACH-000820,Drug_564
0.7075,0.7075,ACH-000820,Drug_1520
0.8216,0.8216,ACH-000820,Drug_643
0.8383,0.8383,ACH-000820,Drug_883
0.839,0.839,ACH-000820,Drug_802
0.7432,0.7432,ACH-000820,Drug_435
0.9699,0.9699,ACH-000820,Drug_1507
0.8738,0.8738,ACH-000820,Drug_665
0.8045,0.8045,ACH-000820,Drug_1005
0.9177,0.9177,ACH-000820,Drug_1040
0.835,0.835,ACH-000822,Drug_1326
0.9819,0.9819,ACH-000822,Drug_558
0.6034,0.6034,ACH-000822,Drug_895
0.7043,0.7043,ACH-000822,Drug_195
0.5965,0.5965,ACH-000822,Drug_1087
0.958,0.958,ACH-000822,Drug_768
0.6074,0.6074,ACH-000822,Drug_1127
0.7257,0.7257,ACH-000822,Drug_685
0.8032,0.8032,ACH-000822,Drug_413
0.7665,0.7665,ACH-000822,Drug_564
0.7916,0.7916,ACH-000822,Drug_870
0.7645,0.7645,ACH-000822,Drug_1520
0.9094,0.9094,ACH-000822,Drug_643
0.9536,0.9536,ACH-000822,Drug_883
0.5341,0.5341,ACH-000822,Drug_614
0.8401,0.8401,ACH-000822,Drug_802
0.9407,0.9407,ACH-000822,Drug_1507
0.91,0.91,ACH-000822,Drug_665
0.8253,0.8253,ACH-000822,Drug_1005
0.9668,0.9668,ACH-000822,Drug_1040
0.8412,0.8412,ACH-000823,Drug_558
0.6585,0.6585,ACH-000823,Drug_195
0.7983,0.7983,ACH-000823,Drug_1279
0.7014,0.7014,ACH-000823,Drug_1087
0.3451,0.3451,ACH-000823,Drug_1127
0.9084,0.9084,ACH-000823,Drug_685
0.7884,0.7884,ACH-000823,Drug_1520
0.7506,0.7506,ACH-000823,Drug_643
0.727,0.727,ACH-000823,Drug_614
0.7917,0.7917,ACH-000823,Drug_802
0.6772,0.6772,ACH-000823,Drug_435
0.91,0.91,ACH-000823,Drug_1507
0.9061,0.9061,ACH-000823,Drug_1005
0.9608,0.9608,ACH-000824,Drug_1326
0.5457,0.5457,ACH-000824,Drug_490
0.8292,0.8292,ACH-000824,Drug_558
0.5118,0.5118,ACH-000824,Drug_195
0.9423,0.9423,ACH-000824,Drug_1279
0.9245,0.9245,ACH-000824,Drug_1087
0.24,0.24,ACH-000824,Drug_1127
0.9428,0.9428,ACH-000824,Drug_564
0.8216,0.8216,ACH-000824,Drug_1520
0.8262,0.8262,ACH-000824,Drug_643
0.8412,0.8412,ACH-000824,Drug_883
0.5701,0.5701,ACH-000824,Drug_614
0.8198,0.8198,ACH-000824,Drug_802
0.9343,0.9343,ACH-000824,Drug_435
0.83,0.83,ACH-000824,Drug_1507
0.8459,0.8459,ACH-000824,Drug_665
0.9881,0.9881,ACH-000824,Drug_1005
0.975,0.975,ACH-000824,Drug_1040
0.6384,0.6384,ACH-000826,Drug_749
0.6406,0.6406,ACH-000826,Drug_1326
0.452,0.452,ACH-000826,Drug_490
0.8129,0.8129,ACH-000826,Drug_558
0.7109,0.7109,ACH-000826,Drug_195
0.7841,0.7841,ACH-000826,Drug_1279
0.6675,0.6675,ACH-000826,Drug_1087
0.3663,0.3663,ACH-000826,Drug_1127
0.6416,0.6416,ACH-000826,Drug_1520
0.7345,0.7345,ACH-000826,Drug_643
0.6852,0.6852,ACH-000826,Drug_883
0.6983,0.6983,ACH-000826,Drug_802
0.9074,0.9074,ACH-000826,Drug_1507
0.7828,0.7828,ACH-000826,Drug_665
0.7891,0.7891,ACH-000826,Drug_1005
0.7494,0.7494,ACH-000827,Drug_749
0.8734,0.8734,ACH-000827,Drug_1326
0.5095,0.5095,ACH-000827,Drug_490
0.9704,0.9704,ACH-000827,Drug_558
0.5096,0.5096,ACH-000827,Drug_895
0.5763,0.5763,ACH-000827,Drug_195
0.775,0.775,ACH-000827,Drug_1279
0.6508,0.6508,ACH-000827,Drug_1087
0.7924,0.7924,ACH-000827,Drug_768
0.3518,0.3518,ACH-000827,Drug_1127
0.7912,0.7912,ACH-000827,Drug_685
0.8029,0.8029,ACH-000827,Drug_413
0.7932,0.7932,ACH-000827,Drug_564
0.705,0.705,ACH-000827,Drug_870
0.7934,0.7934,ACH-000827,Drug_1520
0.3972,0.3972,ACH-000827,Drug_614
0.81,0.81,ACH-000827,Drug_802
0.8594,0.8594,ACH-000827,Drug_435
0.8334,0.8334,ACH-000827,Drug_1507
0.9176,0.9176,ACH-000827,Drug_665
0.8194,0.8194,ACH-000827,Drug_1005
0.794,0.794,ACH-000827,Drug_1040
0.8849,0.8849,ACH-000828,Drug_1326
0.3931,0.3931,ACH-000828,Drug_490
0.7796,0.7796,ACH-000828,Drug_558
0.681,0.681,ACH-000828,Drug_895
0.8896,0.8896,ACH-000828,Drug_1279
1.0,1.0,ACH-000828,Drug_1087
0.637,0.637,ACH-000828,Drug_1127
0.9762,0.9762,ACH-000828,Drug_685
0.9166,0.9166,ACH-000828,Drug_413
0.9678,0.9678,ACH-000828,Drug_564
0.7336,0.7336,ACH-000828,Drug_870
0.9006,0.9006,ACH-000828,Drug_1520
0.8016,0.8016,ACH-000828,Drug_643
0.9409,0.9409,ACH-000828,Drug_883
0.6769,0.6769,ACH-000828,Drug_614
0.8268,0.8268,ACH-000828,Drug_802
0.522,0.522,ACH-000828,Drug_435
0.9436,0.9436,ACH-000828,Drug_1507
0.9835,0.9835,ACH-000828,Drug_665
0.7692,0.7692,ACH-000832,Drug_749
0.4686,0.4686,ACH-000832,Drug_490
0.9314,0.9314,ACH-000832,Drug_558
0.5352,0.5352,ACH-000832,Drug_195
0.9214,0.9214,ACH-000832,Drug_1279
0.6201,0.6201,ACH-000832,Drug_1087
0.9741,0.9741,ACH-000832,Drug_768
0.257,0.257,ACH-000832,Drug_1127
0.6625,0.6625,ACH-000832,Drug_685
0.9763,0.9763,ACH-000832,Drug_564
0.786,0.786,ACH-000832,Drug_870
0.8391,0.8391,ACH-000832,Drug_1520
0.8553,0.8553,ACH-000832,Drug_643
0.6659,0.6659,ACH-000832,Drug_883
0.5279,0.5279,ACH-000832,Drug_614
0.8499,0.8499,ACH-000832,Drug_802
0.6997,0.6997,ACH-000832,Drug_435
0.7418,0.7418,ACH-000832,Drug_665
0.8413,0.8413,ACH-000832,Drug_1005
0.9202,0.9202,ACH-000832,Drug_1040
0.7552,0.7552,ACH-000835,Drug_749
0.8238,0.8238,ACH-000835,Drug_1326
0.8268,0.8268,ACH-000835,Drug_558
0.4753,0.4753,ACH-000835,Drug_895
0.5027,0.5027,ACH-000835,Drug_195
0.7179,0.7179,ACH-000835,Drug_1279
0.7413,0.7413,ACH-000835,Drug_1087
0.327,0.327,ACH-000835,Drug_1127
0.8655,0.8655,ACH-000835,Drug_685
0.6267,0.6267,ACH-000835,Drug_870
0.801,0.801,ACH-000835,Drug_643
0.8294,0.8294,ACH-000835,Drug_883
0.6372,0.6372,ACH-000835,Drug_614
0.7757,0.7757,ACH-000835,Drug_802
0.8294,0.8294,ACH-000835,Drug_435
0.9813,0.9813,ACH-000835,Drug_1507
0.8108,0.8108,ACH-000835,Drug_665
0.777,0.777,ACH-000835,Drug_1005
0.8165,0.8165,ACH-000835,Drug_1040
0.7804,0.7804,ACH-000838,Drug_1326
0.3748,0.3748,ACH-000838,Drug_490
0.7812,0.7812,ACH-000838,Drug_558
0.5434,0.5434,ACH-000838,Drug_895
0.85,0.85,ACH-000838,Drug_1279
0.6567,0.6567,ACH-000838,Drug_1087
0.3019,0.3019,ACH-000838,Drug_1127
0.7476,0.7476,ACH-000838,Drug_413
0.8245,0.8245,ACH-000838,Drug_564
0.758,0.758,ACH-000838,Drug_870
0.6049,0.6049,ACH-000838,Drug_1520
0.7537,0.7537,ACH-000838,Drug_643
0.9207,0.9207,ACH-000838,Drug_883
0.4294,0.4294,ACH-000838,Drug_614
0.775,0.775,ACH-000838,Drug_802
0.7794,0.7794,ACH-000838,Drug_1507
0.7721,0.7721,ACH-000838,Drug_1040
0.812,0.812,ACH-000839,Drug_749
0.4603,0.4603,ACH-000839,Drug_490
0.8317,0.8317,ACH-000839,Drug_558
0.5955,0.5955,ACH-000839,Drug_895
0.6602,0.6602,ACH-000839,Drug_195
0.6646,0.6646,ACH-000839,Drug_1087
0.907,0.907,ACH-000839,Drug_768
0.287,0.287,ACH-000839,Drug_1127
0.7511,0.7511,ACH-000839,Drug_685
0.7127,0.7127,ACH-000839,Drug_870
0.7979,0.7979,ACH-000839,Drug_643
0.7184,0.7184,ACH-000839,Drug_883
0.8459,0.8459,ACH-000839,Drug_802
0.9348,0.9348,ACH-000839,Drug_1507
0.7067,0.7067,ACH-000839,Drug_665
0.8582,0.8582,ACH-000839,Drug_1005
0.9864,0.9864,ACH-000839,Drug_1040
0.8133,0.8133,ACH-000841,Drug_749
0.9265,0.9265,ACH-000841,Drug_1326
0.5631,0.5631,ACH-000841,Drug_490
0.851,0.851,ACH-000841,Drug_558
0.5596,0.5596,ACH-000841,Drug_195
0.957,0.957,ACH-000841,Drug_1279
0.4994,0.4994,ACH-000841,Drug_1087
0.8991,0.8991,ACH-000841,Drug_768
0.4208,0.4208,ACH-000841,Drug_1127
0.7954,0.7954,ACH-000841,Drug_413
0.8012,0.8012,ACH-000841,Drug_564
0.7608,0.7608,ACH-000841,Drug_870
0.7993,0.7993,ACH-000841,Drug_1520
0.8133,0.8133,ACH-000841,Drug_643
0.8578,0.8578,ACH-000841,Drug_883
0.6871,0.6871,ACH-000841,Drug_614
